Time_Acc,Acc_x,Acc_y,Acc_z,Time_Gra,Gra_x,Gra_y,Gra_z,Time_Gyr,Gyr_x,Gyr_y,Gyr_z,Time_Light,Light,Time_LAcc,LAcc_x,LAcc_y,LAcc_z,Time_Mag,Mag_x,Mag_y,Mag_z,Time_Pres,Pres,Time_Prox,Prox,Time_ReHum,ReHum,Time_Rov,Rov_w,Rov_x,Rov_y,Rov_z,Time_SteCou,SteCou,Time_TSD,TSD_value,id,scenario,behavior,class
1510575488780.0,-0.51535034,0.03250122,9.402878,1510575488819.0,-0.5303035,0.008802957,9.792297,1510575488818.0,0.00036621094,0.0009765625,-0.0010528564,0,0,1510575488819.0,-0.0019384027,0.02397866,-0.07750988,1510575488911.0,-2.7923584,-40.130615,-52.70996,1510575488839.0,1015.3519,0,0,0,0,1510575488820.0,0.027027765,0.0011347863,-0.9979205,0.05850474,0,0,0,0,3,0,0,0
1510575488909.0,-0.5177307,-0.022247314,9.536179,1510575488950.0,-0.5319723,0.0054986635,9.79221,1510575488954.0,-0.0007019043,0.0009765625,-0.0010528564,0,0,1510575488953.0,-0.0020125508,-0.02757797,0.043165207,1510575489035.0,-2.2735596,-40.992737,-50.524902,1510575488956.0,1015.3519,0,0,0,0,1510575488955.0,0.027102834,0.0013100436,-0.9979139,0.05857928,0,0,0,0,3,0,0,0
1510575489031.0,-0.5248718,-0.0032043457,9.431442,1510575489077.0,-0.534592,0.008163055,9.792065,1510575489077.0,0.00036621094,-9.1552734e-05,1.5258789e-05,0,0,1510575489078.0,-0.0072995424,-0.011107516,-0.048874855,1510575489164.0,-1.4099121,-41.163635,-51.028442,1510575489085.0,1015.3519,0,0,0,0,1510575489078.0,0.027244067,0.0011872723,-0.99789935,0.05876429,0,0,0,0,3,0,0,0
1510575489161.0,-0.5034485,0.020599365,9.521896,1510575489207.0,-0.5355395,0.009657666,9.792011,1510575489206.0,-0.0017700195,-9.1552734e-05,0.001083374,0,0,1510575489207.0,0.015378475,0.011243085,0.035463333,1510575489301.0,-1.5823364,-41.33606,-51.53351,1510575489214.0,1015.3519,0,0,0,0,1510575489208.0,0.02729675,0.0011159745,-0.99789375,0.058835868,0,0,0,0,3,0,0,0
1510575489291.0,-0.5201111,0.00869751,9.488571,1510575489339.0,-0.53714794,0.007763365,9.791925,1510575489338.0,0.00036621094,0.0009765625,-0.0010528564,0,0,1510575489340.0,-0.00010997057,0.0011819671,0.009223938,1510575489432.0,-2.1011353,-40.130615,-51.028442,1510575489346.0,1015.3519,0,0,0,0,1510575489341.0,0.027372917,0.0012195345,-0.99788666,0.058918774,0,0,0,0,3,0,0,0
1510575489430.0,-0.5177307,-0.024627686,9.490952,1510575489467.0,-0.53626513,0.008741153,9.791973,1510575489466.0,0.0014343262,-9.1552734e-05,0.001083374,0,0,1510575489467.0,0.0013383627,-0.033088543,0.012970924,1510575489555.0,-2.9647827,-39.95819,-50.524902,1510575489475.0,1015.3519,0,0,0,0,1510575489467.0,0.027330928,0.0011658309,-0.9978906,0.058872737,0,0,0,0,3,0,0,0
1510575489551.0,-0.57962036,0.046783447,9.47905,1510575489597.0,-0.54312813,0.016211513,9.791585,1510575489596.0,-0.0007019043,0.0009765625,1.5258789e-05,0,0,1510575489597.0,-0.053993046,0.031094305,0.0029716492,1510575489703.0,-1.2374878,-40.992737,-50.860596,1510575489604.0,1015.3519,0,0,0,0,1510575489597.0,0.027702682,0.0008197055,-0.99785167,0.059362542,0,0,0,0,3,0,0,0
1510575489690.0,-0.5748596,0.015838623,9.533798,1510575489735.0,-0.5462045,0.017625118,9.791411,1510575489734.0,-0.0007019043,0.0009765625,-0.0010528564,0,0,1510575489736.0,-0.045964718,-0.0012279414,0.05268383,1510575489816.0,-1.7562866,-41.163635,-50.69275,1510575489740.0,1015.3519,0,0,0,0,1510575489739.0,0.027863568,0.0007627231,-0.99783516,0.05956534,0,0,0,0,3,0,0,0
1510575489810.0,-0.53915405,0.011077881,9.505234,1510575489856.0,-0.54503816,0.016239727,9.791479,1510575489855.0,0.0014343262,-9.1552734e-05,1.5258789e-05,0,0,1510575489856.0,-0.01122874,-0.00465196,0.021183014,1510575489945.0,-1.2374878,-40.64789,-51.8692,1510575489867.0,1015.3519,0,0,0,0,1510575489857.0,0.027799994,0.00082735997,-0.9978419,0.05948095,0,0,0,0,3,0,0,0
1510575489940.0,-0.52963257,-0.0032043457,9.521896,1510575489986.0,-0.5457387,0.014983572,9.791442,1510575489985.0,0.00036621094,0.0020446777,1.5258789e-05,0,0,1510575489986.0,-0.0011045933,-0.017715387,0.039242744,1510575490076.0,-2.2735596,-41.33606,-51.197815,1510575489994.0,1015.3519,0,0,0,0,1510575489987.0,0.027831847,0.00089434534,-0.99783903,0.0595132,0,0,0,0,3,0,0,0
1510575490075.0,-0.48916626,-0.0032043457,9.443344,1510575490117.0,-0.5377144,0.009796585,9.791892,1510575490116.0,0.00036621094,-0.001159668,-0.0010528564,0,0,1510575490118.0,0.0311535,-0.012684018,-0.031787872,1510575490220.0,-2.2735596,-39.95819,-50.524902,1510575490124.0,1015.3519,0,0,0,0,1510575490119.0,0.027407838,0.0011191647,-0.9978827,0.058971524,0,0,0,0,3,0,0,0
1510575490200.0,-0.49630737,-0.007965088,9.505234,1510575490280.0,-0.5350668,0.0070076,9.79204,1510575490272.0,0.0014343262,-0.001159668,1.5258789e-05,0,0,1510575490284.0,0.021853924,-0.014751282,0.022574425,1510575490337.0,-2.4475098,-41.508484,-49.684143,1510575490286.0,1015.36194,0,0,0,0,1510575490285.0,0.02726477,0.0012480568,-0.99789757,0.058783587,0,0,0,0,3,0,0,0
1510575490287.0,-0.5105896,-0.0008239746,9.48381,1510575490375.0,-0.53106743,0.0026424653,9.792259,1510575490374.0,-0.0017700195,-9.1552734e-05,-0.0010528564,0,0,1510575490375.0,0.025223434,-0.022426425,0.015730858,1510575490463.0,-1.9287109,-41.33606,-50.860596,1510575490383.0,1015.36194,0,0,0,0,1510575490376.0,0.02704831,0.0014505793,-0.9979199,0.058498673,0,0,0,0,3,0,0,0
1510575490394.0,-0.5201111,0.025360107,9.54332,1510575490505.0,-0.53003865,0.0027903141,9.7923155,1510575490505.0,-0.0007019043,-9.1552734e-05,-0.0010528564,0,0,1510575490506.0,0.014980137,-0.020190705,-0.010820389,1510575490604.0,-3.138733,-40.475464,-50.019836,1510575490513.0,1015.36194,0,0,0,0,1510575490506.0,0.026996419,0.0014382917,-0.997925,0.058436405,0,0,0,0,3,0,0,0
1510575490525.0,-0.54867554,0.011077881,9.552841,1510575490641.0,-0.53571236,0.0046866317,9.792006,1510575490639.0,0.00036621094,-9.1552734e-05,-0.0010528564,0,0,1510575490642.0,-0.019291341,0.0065299086,0.04340172,1510575490724.0,-3.138733,-40.475464,-51.36566,1510575490644.0,1015.36194,0,0,0,0,1510575490643.0,0.027290676,0.0013687103,-0.99789554,0.05880329,0,0,0,0,3,0,0,0
1510575490670.0,-0.5343933,0.0015563965,9.583786,1510575490765.0,-0.5346819,0.002441114,9.792063,1510575490764.0,0.00036621094,0.0009765625,-0.0010528564,0,0,1510575490765.0,0.02045536,-0.007954888,-0.03081894,1510575490854.0,-2.619934,-40.30304,-51.8692,1510575490775.0,1015.36194,0,0,0,0,1510575490766.0,0.027231555,0.001477679,-0.9979019,0.05872014,0,0,0,0,3,0,0,0
1510575490783.0,-0.5177307,0.065826416,9.452866,1510575490896.0,-0.5383949,0.010007609,9.791855,1510575490895.0,0.00036621094,0.0009765625,1.5258789e-05,0,0,1510575490897.0,-0.021699965,-0.001009346,-0.03043747,1510575490994.0,-1.7562866,-41.163635,-50.357056,1510575490903.0,1015.36194,0,0,0,0,1510575490897.0,0.027443098,0.001111678,-0.99787915,0.059015434,0,0,0,0,3,0,0,0
1510575490913.0,-0.49154663,0.05392456,9.500473,1510575491029.0,-0.538678,0.012633503,9.791836,1510575491027.0,0.0014343262,-9.1552734e-05,1.5258789e-05,0,0,1510575491030.0,-0.021597028,-0.02497564,-0.027299881,1510575491128.0,-2.4475098,-40.820313,-51.36566,1510575491033.0,1015.37195,0,0,0,0,1510575491032.0,0.027465392,0.0009799448,-0.9978763,0.05905589,0,0,0,0,3,0,0,0
1510575491057.0,-0.54867554,0.03250122,9.517136,1510575491155.0,-0.5389074,0.011587329,9.791824,1510575491154.0,-0.0007019043,-9.1552734e-05,1.5258789e-05,0,0,1510575491156.0,0.019281924,-0.023965329,0.007341385,1510575491245.0,-1.2374878,-40.64789,-50.524902,1510575491163.0,1015.37195,0,0,0,0,1510575491156.0,0.027473923,0.0010340426,-0.9978757,0.059060927,0,0,0,0,3,0,0,0
1510575491172.0,-0.51535034,0.020599365,9.398117,1510575491284.0,-0.5353339,0.012631426,9.79202,1510575491283.0,-0.0007019043,-9.1552734e-05,0.001083374,0,0,1510575491284.0,0.026895285,0.005986141,-0.030176163,1510575491372.0,-1.5823364,-40.992737,-50.860596,1510575491296.0,1015.36194,0,0,0,0,1510575491285.0,0.027295187,0.000964304,-0.9978932,0.05884905,0,0,0,0,3,0,0,0
1510575491303.0,-0.5010681,0.0015563965,9.474289,1510575491419.0,-0.5357558,0.009005841,9.792001,1510575491417.0,-0.0007019043,-9.1552734e-05,1.5258789e-05,0,0,1510575491420.0,-0.008533061,-0.011923807,-0.01109314,1510575491512.0,-1.7562866,-41.163635,-51.701355,1510575491423.0,1015.36194,0,0,0,0,1510575491421.0,0.027305804,0.0011500237,-0.99789304,0.05884356,0,0,0,0,3,0,0,0
1510575491443.0,-0.5105896,0.0063171387,9.529037,1510575491544.0,-0.53486973,0.0077923983,9.79205,1510575491543.0,0.00036621094,-0.001159668,1.5258789e-05,0,0,1510575491544.0,-0.0066592693,-0.0036129565,0.008610725,1510575491632.0,-3.138733,-41.508484,-52.038574,1510575491552.0,1015.36194,0,0,0,0,1510575491545.0,0.027257089,0.0012073595,-0.99789816,0.058778234,0,0,0,0,3,0,0,0
1510575491565.0,-0.5510559,0.044403076,9.393356,1510575491674.0,-0.53956234,0.011237907,9.791789,1510575491673.0,0.00036621094,-9.1552734e-05,-0.0010528564,0,0,1510575491674.0,0.00387007,-0.0045466684,-0.0867548,1510575491763.0,-2.619934,-40.64789,-52.20642,1510575491683.0,1015.36194,0,0,0,0,1510575491675.0,0.0275062,0.0010548418,-0.9978726,0.059098363,0,0,0,0,3,0,0,0
1510575491692.0,-0.5177307,-0.007965088,9.443344,1510575491806.0,-0.53454906,0.0049886843,9.792069,1510575491805.0,0.00036621094,-9.1552734e-05,1.5258789e-05,0,0,1510575491807.0,0.0347026,-0.02468931,0.018198013,1510575491892.0,-0.02746582,-40.475464,-50.019836,1510575491826.0,1015.36194,0,0,0,0,1510575491808.0,0.0272324,0.0013479461,-0.99790126,0.058734056,0,0,0,0,3,0,0,0
1510575491830.0,-0.50582886,0.03250122,9.486191,1510575491933.0,-0.5304894,0.008669933,9.792288,1510575491933.0,0.00036621094,-0.001159668,-0.0010528564,0,0,1510575491933.0,0.009795129,-0.009212055,0.047947884,1510575492022.0,-1.9287109,-41.68091,-52.20642,1510575491941.0,1015.36194,0,0,0,0,1510575491934.0,0.027036827,0.0011423952,-0.9979197,0.058515083,0,0,0,0,3,0,0,0
1510575491953.0,-0.53201294,0.0039367676,9.526657,1510575492065.0,-0.53374743,0.0033686536,9.792113,1510575492064.0,0.00036621094,-9.1552734e-05,0.001083374,0,0,1510575492066.0,-0.013070524,-0.030268248,-0.023965836,1510575492158.0,-1.2374878,-42.025757,-50.860596,1510575492072.0,1015.3519,0,0,0,0,1510575492066.0,0.02718679,0.001426295,-0.9979061,0.05867048,0,0,0,0,3,0,0,0
1510575492081.0,-0.51297,0.0063171387,9.47905,1510575492198.0,-0.5303493,0.0063828803,9.792297,1510575492196.0,0.00036621094,-0.0022277832,1.5258789e-05,0,0,1510575492199.0,0.023879528,0.016805109,-0.034223557,1510575492281.0,-2.7923584,-41.163635,-50.357056,1510575492201.0,1015.3519,0,0,0,0,1510575492200.0,0.027022896,0.001257656,-0.9979216,0.05848664,0,0,0,0,3,0,0,0
1510575492225.0,-0.46536255,-0.0008239746,9.464767,1510575492323.0,-0.5292118,0.0030249588,9.79236,1510575492322.0,0.00036621094,-9.1552734e-05,-0.0010528564,0,0,1510575492323.0,-0.04178208,-0.022791544,-0.036037445,1510575492411.0,-2.1011353,-41.163635,-50.357056,1510575492331.0,1015.3519,0,0,0,0,1510575492324.0,0.026955057,0.0014225506,-0.99792904,0.058387358,0,0,0,0,3,0,0,0
1510575492341.0,-0.5082092,0.011077881,9.471909,1510575492454.0,-0.52968365,0.006231729,9.792333,1510575492452.0,0.00036621094,-0.001159668,1.5258789e-05,0,0,1510575492455.0,-0.0076919794,0.014570754,0.041594505,1510575492573.0,-2.4475098,-42.19818,-49.346924,1510575492461.0,1015.3419,0,0,0,0,1510575492456.0,0.026988583,0.0012622154,-0.997925,0.0584442,0,0,0,0,3,0,0,0
1510575492479.0,-0.5201111,0.015838623,9.443344,1510575492590.0,-0.53060186,0.001848247,9.792285,1510575492589.0,-0.0016784668,-0.0012664795,-0.0008544922,0,0,1510575492590.0,-0.0067513585,-0.0406981,0.033533096,1510575492671.0,-4.1748047,-41.853333,-51.028442,1510575492591.0,1015.3419,0,0,0,0,1510575492591.0,0.027022269,0.0014886624,-0.99792266,0.058463056,0,0,0,0,3,0,0,0
1510575492601.0,-0.52963257,-0.019866943,9.457626,1510575492712.0,-0.5317568,-0.0005136464,9.792222,1510575492712.0,0.00045776367,0.000869751,-0.0008544922,0,0,1510575492713.0,0.010800242,0.0020531311,-0.019328117,1510575492801.0,-3.3111572,-41.33606,-50.860596,1510575492720.0,1015.3419,0,0,0,0,1510575492713.0,0.027073992,0.0016137548,-0.99791807,0.058513958,0,0,0,0,3,0,0,0
1510575492731.0,-0.5415344,0.011077881,9.48143,1510575492846.0,-0.53175586,0.006007532,9.79222,1510575492844.0,0.00045776367,-0.0023345947,0.00021362305,0,0,1510575492847.0,0.013329744,0.036211275,0.011235237,1510575492944.0,-3.138733,-40.475464,-51.36566,1510575492853.0,1015.3519,0,0,0,0,1510575492848.0,0.027093342,0.0012832426,-0.99791473,0.058570318,0,0,0,0,3,0,0,0
1510575492873.0,-0.48916626,-0.027008057,9.493332,1510575492973.0,-0.5259845,0.0061810967,9.792533,1510575492972.0,-0.00061035156,-0.00019836426,-0.0008544922,0,0,1510575492973.0,0.010192394,0.028901497,-0.0069437027,1510575493061.0,-2.4475098,-40.130615,-51.028442,1510575492980.0,1015.3519,0,0,0,0,1510575492973.0,0.026800232,0.0012475966,-0.99794346,0.058215134,0,0,0,0,3,0,0,0
1510575492989.0,-0.4867859,0.015838623,9.5099945,1510575493101.0,-0.5246425,0.011797529,9.7926,1510575493100.0,-0.00061035156,-0.00019836426,0.00021362305,0,0,1510575493101.0,-0.021930158,0.04012759,-0.014019966,1510575493191.0,-1.9287109,-42.370605,-50.524902,1510575493112.0,1015.3519,0,0,0,0,1510575493102.0,0.02674857,0.0009567015,-0.9979472,0.058180463,0,0,0,0,3,0,0,0
1510575493120.0,-0.49630737,0.03250122,9.571884,1510575493236.0,-0.52707565,0.014902074,9.792464,1510575493234.0,-0.00061035156,-0.00019836426,0.0012817383,0,0,1510575493253.0,-0.035636067,0.0061614383,0.003487587,1510575493320.0,-2.1011353,-41.508484,-51.36566,1510575493256.0,1015.3519,0,0,0,0,1510575493254.0,0.026881626,0.0008106332,-0.9979334,0.05835779,0,0,0,0,3,0,0,0
1510575493257.0,-0.5010681,-0.0008239746,9.531418,1510575493361.0,-0.5265671,0.013452455,9.792494,1510575493361.0,0.00045776367,-0.00019836426,0.00021362305,0,0,1510575493362.0,-0.007438898,0.0051823314,-0.020296097,1510575493449.0,-3.3111572,-40.30304,-50.187683,1510575493369.0,1015.3519,0,0,0,0,1510575493362.0,0.026851434,0.0008817442,-0.9979367,0.058313806,0,0,0,0,3,0,0,0
1510575493381.0,-0.5034485,0.022979736,9.519516,1510575493491.0,-0.5279844,0.014715498,9.792416,1510575493491.0,-0.00061035156,-0.00019836426,-0.0008544922,0,0,1510575493492.0,-0.015404761,-0.0055682342,0.00020503998,1510575493585.0,-1.7562866,-42.19818,-52.038574,1510575493502.0,1015.3419,0,0,0,0,1510575493492.0,0.026927328,0.00082431606,-0.997929,0.05841242,0,0,0,0,3,0,0,0
1510575493510.0,-0.5439148,-0.005584717,9.460007,1510575493623.0,-0.52978295,0.012587186,9.792321,1510575493622.0,0.0015258789,-0.00019836426,0.00021362305,0,0,1510575493624.0,0.009873748,0.0012621582,-0.011398315,1510575493720.0,-3.3111572,-41.68091,-50.860596,1510575493640.0,1015.3519,0,0,0,0,1510575493625.0,0.027012542,0.0009405643,-0.9979211,0.058505304,0,0,0,0,3,0,0,0
1510575493641.0,-0.5201111,-0.007965088,9.512375,1510575493751.0,-0.5299239,0.01106089,9.7923155,1510575493750.0,-0.00061035156,-0.00019836426,0.00021362305,0,0,1510575493751.0,0.0007801652,0.007495694,0.021310806,1510575493839.0,-1.4099121,-41.163635,-49.01123,1510575493759.0,1015.3519,0,0,0,0,1510575493752.0,0.02701517,0.0010185783,-0.9979212,0.05850081,0,0,0,0,3,0,0,0
1510575493769.0,-0.47250366,0.011077881,9.452866,1510575493881.0,-0.5232974,0.008823149,9.792674,1510575493880.0,-0.00061035156,-0.00019836426,-0.0008544922,0,0,1510575493881.0,0.017573535,-0.011748321,-0.049001694,1510575493983.0,-1.4099121,-40.475464,-51.36566,1510575493889.0,1015.3519,0,0,0,0,1510575493882.0,0.026671324,0.0011012453,-0.99795544,0.058071703,0,0,0,0,3,0,0,0
1510575493903.0,-0.5034485,0.011077881,9.498093,1510575494013.0,-0.5228001,0.0098514175,9.7927,1510575494011.0,0.00045776367,-0.0023345947,-0.0008544922,0,0,1510575494014.0,0.00024676323,0.0039219838,-0.04084587,1510575494098.0,-1.7562866,-40.475464,-51.701355,1510575494030.0,1015.3519,0,0,0,0,1510575494015.0,0.026649052,0.001046827,-0.9979574,0.058049764,0,0,0,0,3,0,0,0
1510575494031.0,-0.49630737,0.025360107,9.514755,1510575494143.0,-0.520728,0.0145309875,9.792805,1510575494142.0,-0.0016784668,-0.0023345947,0.00021362305,0,0,1510575494144.0,-0.011069238,0.023189928,0.00030612946,1510575494229.0,-2.4475098,-41.853333,-51.36566,1510575494149.0,1015.3519,0,0,0,0,1510575494145.0,0.026557405,0.0008000653,-0.99796516,0.05796167,0,0,0,0,3,0,0,0
1510575494174.0,-0.49868774,0.015838623,9.48381,1510575494270.0,-0.5234721,0.011295525,9.792663,1510575494270.0,0.00045776367,-0.00019836426,0.00021362305,0,0,1510575494271.0,-0.027486026,-0.030805033,-0.006114006,1510575494358.0,-1.4099121,-41.853333,-50.69275,1510575494278.0,1015.3519,0,0,0,0,1510575494271.0,0.026687516,0.0009767319,-0.9979533,0.058103733,0,0,0,0,3,0,0,0
1510575494289.0,-0.5272522,0.027740479,9.488571,1510575494400.0,-0.52597046,0.011310489,9.792529,1510575494399.0,-0.00061035156,0.000869751,0.00021362305,0,0,1510575494400.0,-0.0011768341,-0.016539149,0.00669384,1510575494493.0,-2.9647827,-38.580322,-51.197815,1510575494410.0,1015.3519,0,0,0,0,1510575494401.0,0.02681471,0.0009875419,-0.99794084,0.05825842,0,0,0,0,3,0,0,0
1510575494419.0,-0.49154663,-0.005584717,9.433823,1510575494532.0,-0.5299051,0.0075724563,9.79232,1510575494531.0,-0.0016784668,0.000869751,0.00021362305,0,0,1510575494532.0,-0.037881553,-0.010537717,0.036369324,1510575494621.0,-1.9287109,-40.30304,-51.197815,1510575494545.0,1015.3519,0,0,0,0,1510575494533.0,0.027003832,0.0011952943,-0.9979232,0.05846947,0,0,0,0,3,0,0,0
1510575494549.0,-0.493927,-0.005584717,9.574265,1510575494663.0,-0.52792454,0.009645078,9.792425,1510575494661.0,0.00045776367,0.000869751,0.00021362305,0,0,1510575494679.0,-0.0013735294,0.027915195,-0.029549599,1510575494748.0,-2.619934,-42.370605,-50.187683,1510575494681.0,1015.3519,0,0,0,0,1510575494680.0,0.026909214,0.0010810277,-0.997932,0.058364924,0,0,0,0,3,0,0,0
1510575494682.0,-0.51297,0.018218994,9.467148,1510575494790.0,-0.5312475,0.015012499,9.792238,1510575494789.0,0.00045776367,-0.0012664795,0.0012817383,0,0,1510575494790.0,-0.024596453,0.039383702,-0.019834518,1510575494878.0,-2.2735596,-39.613342,-51.8692,1510575494797.0,1015.3519,0,0,0,0,1510575494790.0,0.027094318,0.00082448276,-0.99791247,0.058616944,0,0,0,0,3,0,0,0
1510575494811.0,-0.5367737,0.03250122,9.507614,1510575494918.0,-0.53255063,0.0145848645,9.792169,1510575494918.0,0.0015258789,-0.0012664795,0.0012817383,0,0,1510575494919.0,0.00017869473,-0.026844528,-0.06440735,1510575495010.0,-0.71868896,-42.886353,-51.36566,1510575494928.0,1015.3519,0,0,0,0,1510575494919.0,0.02715937,0.0008522519,-0.99790615,0.058693867,0,0,0,0,3,0,0,0
1510575494938.0,-0.55581665,0.05392456,9.474289,1510575495049.0,-0.5384595,0.022100637,9.791832,1510575495048.0,0.00045776367,-0.00019836426,0.0012817383,0,0,1510575495049.0,-0.013254344,0.01111149,-0.014472961,1510575495137.0,-1.4099121,-38.407898,-51.36566,1510575495057.0,1015.3519,0,0,0,0,1510575495050.0,0.02748276,0.0004991692,-0.99787205,0.05912528,0,0,0,0,3,0,0,0
1510575495068.0,-0.54867554,0.00869751,9.529037,1510575495180.0,-0.5451025,0.01738842,9.791473,1510575495179.0,0.0015258789,-0.00019836426,-0.0008544922,0,0,1510575495180.0,-0.030426204,-0.02718101,-0.020144463,1510575495271.0,-1.7562866,-39.785767,-50.69275,1510575495187.0,1015.3519,0,0,0,0,1510575495181.0,0.027806748,0.0007694629,-0.99784094,0.05949506,0,0,0,0,3,0,0,0
1510575495203.0,-0.53201294,0.039642334,9.41478,1510575495310.0,-0.547246,0.017864296,9.791353,1510575495309.0,-0.00061035156,-0.00019836426,0.0012817383,0,0,1510575495311.0,-0.009904921,-0.01095967,-0.028388977,1510575495400.0,-2.4475098,-40.820313,-51.701355,1510575495317.0,1015.3519,0,0,0,0,1510575495312.0,0.02791731,0.0007555763,-0.9978297,0.059631888,0,0,0,0,3,0,0,0
1510575495345.0,-0.5082092,0.03012085,9.400497,1510575495439.0,-0.5464234,0.018444395,9.791398,1510575495438.0,-0.00061035156,0.000869751,0.00021362305,0,0,1510575495439.0,-0.0038979053,-0.011509262,0.013339996,1510575495527.0,-2.4475098,-41.508484,-50.357056,1510575495449.0,1015.3519,0,0,0,0,1510575495439.0,0.027877195,0.00072225626,-0.99783355,0.059586123,0,0,0,0,3,0,0,0
1510575495456.0,-0.5177307,0.039642334,9.448105,1510575495568.0,-0.5419605,0.020096295,9.791642,1510575495568.0,0.00045776367,-0.00019836426,0.00021362305,0,0,1510575495569.0,0.025187314,-0.008347793,0.026060104,1510575495656.0,-2.2735596,-39.613342,-50.860596,1510575495577.0,1015.3519,0,0,0,0,1510575495569.0,0.027654981,0.000617315,-0.9978554,0.059324466,0,0,0,0,3,0,0,0
1510575495587.0,-0.54867554,0.00869751,9.464767,1510575495700.0,-0.543086,0.016910786,9.791586,1510575495699.0,0.00045776367,-0.00019836426,0.00021362305,0,0,1510575495700.0,0.011936545,-0.014788311,-0.008572578,1510575495792.0,-1.7562866,-40.820313,-49.684143,1510575495707.0,1015.3519,0,0,0,0,1510575495701.0,0.027702652,0.00078407256,-0.9978515,0.05936609,0,0,0,0,3,0,0,0
1510575495722.0,-0.5034485,-0.017486572,9.457626,1510575495830.0,-0.53791916,0.015011023,9.791874,1510575495829.0,0.0015258789,-0.00019836426,0.00021362305,0,0,1510575495831.0,0.011967659,0.008463824,0.045847893,1510575495933.0,-1.0635376,-41.508484,-51.701355,1510575495838.0,1015.3519,0,0,0,0,1510575495832.0,0.027433915,0.00085588347,-0.9978788,0.05902975,0,0,0,0,3,0,0,0
1510575495848.0,-0.53201294,0.027740479,9.519516,1510575495960.0,-0.53750104,0.01585351,9.791896,1510575495959.0,-0.00061035156,-0.00019836426,-0.0008544922,0,0,1510575495961.0,0.007370591,-0.009030224,0.037859917,1510575496054.0,-2.2735596,-42.71393,-52.20642,1510575495968.0,1015.3519,0,0,0,0,1510575495962.0,0.027415162,0.0008112183,-0.99788046,0.059011243,0,0,0,0,3,0,0,0
1510575495983.0,-0.5201111,0.065826416,9.493332,1510575496088.0,-0.5428863,0.018810866,9.791594,1510575496088.0,0.00045776367,-0.00019836426,0.00021362305,0,0,1510575496088.0,-0.034890473,-0.02379963,0.004808426,1510575496176.0,-1.0635376,-39.097595,-51.36566,1510575496101.0,1015.36194,0,0,0,0,1510575496089.0,0.027698232,0.0006868453,-0.99785143,0.05937046,0,0,0,0,3,0,0,0
1510575496113.0,-0.5105896,0.013458252,9.526657,1510575496218.0,-0.5438481,0.01488604,9.791548,1510575496217.0,-0.0016784668,-0.00019836426,-0.0008544922,0,0,1510575496218.0,-0.026360571,-0.02477241,0.02518177,1510575496307.0,-1.9287109,-39.95819,-50.187683,1510575496226.0,1015.3519,0,0,0,0,1510575496218.0,0.02773532,0.0008902891,-0.99784875,0.059395406,0,0,0,0,3,0,0,0
1510575496239.0,-0.5082092,0.020599365,9.495712,1510575496349.0,-0.5420392,0.017560758,9.791643,1510575496348.0,0.00045776367,-0.0012664795,-0.0008544922,0,0,1510575496350.0,0.00015074015,0.015491761,-0.04804325,1510575496441.0,-2.9647827,-41.33606,-52.20642,1510575496362.0,1015.3519,0,0,0,0,1510575496351.0,0.027651327,0.0007461682,-0.99785644,0.059307035,0,0,0,0,3,0,0,0
1510575496365.0,-0.48202515,0.027740479,9.48381,1510575496481.0,-0.5361202,0.017041193,9.79197,1510575496480.0,-0.00061035156,0.000869751,0.00021362305,0,0,1510575496482.0,-0.0032784939,-0.014947381,-0.008878708,1510575496571.0,-4.1748047,-40.475464,-51.36566,1510575496489.0,1015.3419,0,0,0,0,1510575496483.0,0.027348433,0.00074452616,-0.9978868,0.058936168,0,0,0,0,3,0,0,0
1510575496509.0,-0.493927,0.018218994,9.4457245,1510575496611.0,-0.5297002,0.019852992,9.792314,1510575496609.0,0.0015258789,-0.0012664795,0.00021362305,0,0,1510575496612.0,0.023973286,0.015649287,0.057154655,1510575496708.0,-2.9647827,-42.025757,-51.8692,1510575496615.0,1015.3519,0,0,0,0,1510575496613.0,0.027029991,0.0005719314,-0.99791753,0.058563147,0,0,0,0,3,0,0,0
1510575496639.0,-0.53201294,0.020599365,9.498093,1510575496743.0,-0.5370346,0.0195479,9.791915,1510575496741.0,0.0015258789,0.000869751,0.00021362305,0,0,1510575496744.0,-0.047371387,-0.012623344,0.00092315674,1510575496830.0,-2.2735596,-41.33606,-50.187683,1510575496746.0,1015.3519,0,0,0,0,1510575496745.0,0.02740252,0.0006218033,-0.99788076,0.05901468,0,0,0,0,3,0,0,0
1510575496756.0,-0.5248718,0.0063171387,9.4457245,1510575496873.0,-0.53406584,0.017612696,9.792081,1510575496872.0,0.00045776367,-0.00019836426,0.0012817383,0,0,1510575496873.0,0.028219402,-0.0059847273,0.026124,1510575496956.0,-2.1011353,-41.163635,-51.36566,1510575496874.0,1015.3519,0,0,0,0,1510575496873.0,0.027245564,0.0007059075,-0.99789685,0.058813993,0,0,0,0,3,0,0,0
1510575496886.0,-0.51297,0.025360107,9.448105,1510575496997.0,-0.53411055,0.018939374,9.792076,1510575496996.0,0.0015258789,-0.00019836426,0.00021362305,0,0,1510575496997.0,0.00383389,-0.009628175,-0.057624817,1510575497087.0,-1.2374878,-40.64789,-51.53351,1510575497004.0,1015.3419,0,0,0,0,1510575496997.0,0.027251815,0.0006388836,-0.99789584,0.058828324,0,0,0,0,3,0,0,0
